GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
5226	1.00	9.75e-01	0.2366	-0.031421	-0.0074343	1596.88	PGD	phosphogluconate dehydrogenase
54897	1.00	9.36e-01	0.5007	-0.0809057	-0.0405061	128.13	CASZ1	castor zinc finger 1
5351	1.00	8.96e-01	0.2711	0.130198	0.0352942	1548.52	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
10630	1.00	9.02e-01	0.2516	-0.1225523	-0.0308338	1435.73	PDPN	podoplanin
7799	1.00	9.27e-01	0.1658	0.092119	0.0152758	2080.67	PRDM2	PR/SET domain 2
114827	1.00	9.08e-01	0.5732	-0.1159028	-0.0664353	136.31	FHAD1	forkhead associated phosphopeptide binding domain 1
842	1.00	9.62e-01	0.1818	-0.0479059	-0.0087103	403.83	CASP9	caspase 9
79814	1.00	9.30e-01	0.4983	-0.0881329	-0.0439148	91.96	AGMAT	agmatinase
284723	1.00	9.74e-01	0.3397	-0.0321001	-0.0109035	196.33	SLC25A34	solute carrier family 25 member 34
23013	1.00	9.42e-01	0.1544	-0.0730864	-0.0112828	3370.31	SPEN	spen family transcriptional repressor
105376794	1.00	7.68e-01	0.2595	-0.2944686	-0.0764044	995.24	LOC105376794	
84809	1.00	7.50e-01	0.1771	-0.3191782	-0.0565215	456.4	CROCCP2	CROCC pseudogene 2
23400	1.00	9.74e-01	0.2183	0.0325255	0.0071003	790.31	ATP13A2	ATPase cation transporting 13A2
126917	1.00	8.01e-01	0.3681	-0.2526149	-0.0929862	521.47	IFFO2	intermediate filament family orphan 2
8574	1.00	9.01e-01	0.2052	0.1242156	0.0254899	274.28	AKR7A2	aldo-keto reductase family 7 member A2
440574	1.00	8.04e-01	0.1956	-0.2487232	-0.0486569	934.33	MICOS10	mitochondrial contact site and cristae organizing system subunit 10
255104	1.00	8.22e-01	0.2162	0.224741	0.0485889	460	TMCO4	transmembrane and coiled-coil domains 4
339505	1.00	8.65e-01	0.3159	0.1695107	0.0535492	850.18	LINC01141	long intergenic non-protein coding RNA 1141
1889	1.00	8.48e-01	0.5384	0.1922254	0.1034886	457.87	ECE1	endothelin converting enzyme 1
29092	1.00	9.29e-01	0.2497	0.0890286	0.0222292	282.79	LINC00339	long intergenic non-protein coding RNA 339
998	1.00	8.43e-01	0.13	0.1977564	0.0257024	3151.64	CDC42	cell division cycle 42
7798	1.00	7.53e-01	0.17	-0.3148766	-0.0535321	1715.61	LUZP1	leucine zipper protein 1
10236	1.00	9.61e-01	0.1292	0.0492206	0.0063592	1962.99	HNRNPR	heterogeneous nuclear ribonucleoprotein R
148898	1.00	8.75e-01	0.3658	-0.1573809	-0.0575696	152.31	ZNF436-AS1	ZNF436 antisense RNA 1
100506963	1.00	7.76e-01	0.3183	-0.2840785	-0.0904116	102.24	ELOA-AS1	ELOA antisense RNA 1
55629	1.00	8.20e-01	0.1385	-0.2270557	-0.0314543	2748.58	PNRC2	proline rich nuclear receptor coactivator 2
10772	1.00	8.04e-01	0.1426	-0.2487459	-0.0354712	3163.21	SRSF10	serine and arginine rich splicing factor 10
90529	1.00	8.59e-01	0.4917	0.1779219	0.0874867	107.58	STPG1	sperm tail PG-rich repeat containing 1
57185	1.00	9.76e-01	0.248	-0.0295598	-0.007331	385.86	NIPAL3	NIPA like domain containing 3
11123	1.00	8.66e-01	0.2176	-0.1685261	-0.0366682	361.8	RCAN3	RCAN family member 3
400746	1.00	9.89e-01	0.3641	0.0142809	0.0051996	131.98	NCMAP	non-compact myelin associated protein
23585	1.00	8.86e-01	0.1193	-0.1429883	-0.0170571	861.94	TMEM50A	transmembrane protein 50A
55219	1.00	8.14e-01	0.1596	-0.2353492	-0.0375537	690.03	MACO1	macoilin 1
57134	1.00	9.79e-01	0.1938	0.0258651	0.0050132	656.43	MAN1C1	mannosidase alpha class 1C member 1
5051	1.00	9.60e-01	0.2047	0.0497599	0.0101863	255.64	PAFAH2	platelet activating factor acetylhydrolase 2
84243	1.00	9.56e-01	0.3079	-0.0547406	-0.0168546	368.22	ZDHHC18	zinc finger DHHC-type palmitoyltransferase 18
63906	1.00	8.71e-01	0.2539	-0.1623618	-0.0412173	328.66	GPATCH3	G-patch domain containing 3
23038	1.00	7.98e-01	0.1341	-0.2556106	-0.0342688	1076.76	WDTC1	WD and tetratricopeptide repeats 1
84065	1.00	8.00e-01	0.2159	-0.2528154	-0.0545778	394.14	TMEM222	transmembrane protein 222
2537	1.00	9.31e-01	0.2596	0.0862282	0.0223871	456.84	IFI6	interferon alpha inducible protein 6
23673	1.00	9.99e-01	0.1767	-0.0011821	-0.0002089	989.76	STX12	syntaxin 12
6118	1.00	9.24e-01	0.2418	0.0949914	0.0229686	648.77	RPA2	replication protein A2
22826	1.00	9.94e-01	0.131	-0.0080234	-0.0010513	1158.66	DNAJC8	DnaJ heat shock protein family (Hsp40) member C8
93974	1.00	9.77e-01	0.1972	-0.0291024	-0.0057389	919.52	ATP5IF1	ATP synthase inhibitory factor subunit 1
54797	1.00	8.00e-01	0.2712	0.2534564	0.0687445	202.17	MED18	mediator complex subunit 18
677825	1.00	8.80e-01	0.4158	0.1508526	0.062724	187.56	SNORA44	small nucleolar RNA, H/ACA box 44
4146	1.00	8.30e-01	0.5458	-0.2145756	-0.1171164	195.81	MATN1	matrilin 1
105378620	1.00	7.64e-01	0.4642	0.2999017	0.1392248	415.9	LOC105378620	uncharacterized LOC105378620
9698	1.00	7.97e-01	0.1113	0.257215	0.0286352	2096.65	PUM1	pumilio RNA binding family member 1
55721	1.00	9.69e-01	0.4307	-0.0388521	-0.016732	85.88	IQCC	IQ motif containing C
65108	1.00	9.16e-01	0.3297	-0.1048721	-0.0345802	684.14	MARCKSL1	MARCKS like 1
55108	1.00	8.55e-01	0.1242	0.1823704	0.0226516	1078.78	BSDC1	BSD domain containing 1
339487	1.00	7.66e-01	0.3085	0.297281	0.0917021	180.74	ZBTB8OS	zinc finger and BTB domain containing 8 opposite strand
2701	1.00	8.40e-01	0.7788	0.20217	0.1574424	109.88	GJA4	gap junction protein alpha 4
79830	1.00	8.69e-01	0.2284	0.1645346	0.0375822	344.83	ZMYM1	zinc finger MYM-type containing 1
127703	1.00	9.96e-01	0.2042	-0.0054006	-0.001103	365.06	C1orf216	chromosome 1 open reading frame 216
192669	1.00	7.60e-01	0.131	0.3056016	0.0400326	1293.2	AGO3	argonaute RISC catalytic component 3
1296	1.00	9.07e-01	0.2454	0.117029	0.0287186	1800.84	COL8A2	collagen type VIII alpha 2 chain
55700	1.00	8.09e-01	0.144	-0.2422149	-0.034889	1858.8	MAP7D1	MAP7 domain containing 1
79753	1.00	9.64e-01	0.2663	-0.0447031	-0.0119036	615.18	SNIP1	Smad nuclear interacting protein 1
7802	1.00	8.19e-01	0.6442	0.2293353	0.1477284	158.81	DNALI1	dynein axonemal light intermediate chain 1
127687	1.00	8.16e-01	0.2044	-0.2328203	-0.0475852	251.98	C1orf122	chromosome 1 open reading frame 122
2275	1.00	9.46e-01	0.231	0.0674036	0.0155669	412.07	FHL3	four and a half LIM domains 3
100527950	1.00	9.53e-01	0.2905	0.0594223	0.0172612	151.16	GJA9-MYCBP	GJA9-MYCBP readthrough
26292	1.00	8.69e-01	0.2958	-0.1643675	-0.0486248	144.38	MYCBP	MYC binding protein
79647	1.00	9.52e-01	0.1583	0.0598592	0.0094746	1313.85	AKIRIN1	akirin 1
728448	1.00	8.31e-01	0.3957	0.2137935	0.0845995	166.56	PPIEL	peptidylprolyl isomerase E like pseudogene
10450	1.00	8.74e-01	0.2107	-0.1586693	-0.0334303	538.61	PPIE	peptidylprolyl isomerase E
10487	1.00	9.36e-01	0.1588	0.0798551	0.0126822	4320.05	CAP1	cyclase associated actin cytoskeleton regulatory protein 1
5538	1.00	9.40e-01	0.1633	-0.0753296	-0.0123021	8901.84	PPT1	palmitoyl-protein thioesterase 1
64789	1.00	9.45e-01	0.4087	-0.0684144	-0.0279589	143.92	EXO5	exonuclease 5
163732	1.00	9.94e-01	0.6434	-0.0069924	-0.0044987	88.28	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4
22955	1.00	9.62e-01	0.2743	0.0480156	0.0131702	342.41	SCMH1	Scm polycomb group protein homolog 1
728621	1.00	8.63e-01	0.418	-0.1720104	-0.0719078	116.23	CCDC30	coiled-coil domain containing 30
79717	1.00	9.94e-01	0.1972	-0.0072054	-0.0014209	486.66	PPCS	phosphopantothenoylcysteine synthetase
64175	1.00	7.52e-01	0.1746	0.3165056	0.055268	949.29	P3H1	prolyl 3-hydroxylase 1
79078	1.00	8.56e-01	0.2731	0.181452	0.0495632	176.77	C1orf50	chromosome 1 open reading frame 50
6513	1.00	9.24e-01	0.4083	0.0947884	0.0387002	2662.82	SLC2A1	solute carrier family 2 member 1
991	1.00	9.39e-01	0.5285	0.0763181	0.040337	134.01	CDC20	cell division cycle 20
112950	1.00	8.91e-01	0.1975	-0.1373545	-0.0271283	512.09	MED8	mediator complex subunit 8
100873952	1.00	9.70e-01	0.2704	-0.0373299	-0.0100931	96.31	SZT2-AS1	SZT2 antisense RNA 1
149473	1.00	9.66e-01	0.2853	-0.0431255	-0.0123038	131.1	CCDC24	coiled-coil domain containing 24
107984950	1.00	9.27e-01	0.3378	0.0920381	0.0310877	124.65	LOC107984950	uncharacterized LOC107984950
8891	1.00	8.77e-01	0.3391	0.1544998	0.0523954	295.62	EIF2B3	eukaryotic translation initiation factor 2B subunit gamma
7389	1.00	8.23e-01	0.1746	-0.223279	-0.0389855	798.23	UROD	uroporphyrinogen decarboxylase
10327	1.00	7.93e-01	0.2046	-0.2619161	-0.0535862	1918.36	AKR1A1	aldo-keto reductase family 1 member A1
149483	1.00	8.59e-01	0.3901	0.1771089	0.0690843	120.16	CCDC17	coiled-coil domain containing 17
51249	1.00	9.13e-01	0.1976	0.1096105	0.0216633	312.31	TMEM69	transmembrane protein 69
23139	1.00	9.88e-01	0.1693	0.0155272	0.0026288	793.14	MAST2	microtubule associated serine/threonine kinase 2
10489	1.00	9.05e-01	0.1311	0.1197818	0.0157033	865.95	LRRC41	leucine rich repeat containing 41
7388	1.00	9.70e-01	0.2004	0.0369956	0.0074151	754.83	UQCRH	ubiquinol-cytochrome c reductase hinge protein
1996	1.00	8.43e-01	0.4154	-0.1982373	-0.0823448	253.87	ELAVL4	ELAV like RNA binding protein 4
11124	1.00	9.60e-01	0.1802	-0.0498032	-0.0089728	458.83	FAF1	Fas associated factor 1
2060	1.00	9.34e-01	0.1493	-0.0823221	-0.0122922	1573.94	EPS15	epidermal growth factor receptor pathway substrate 15
51060	1.00	9.90e-01	0.1447	-0.0122265	-0.0017696	1184.48	TXNDC12	thioredoxin domain containing 12
112970	1.00	7.89e-01	0.364	0.2678613	0.0974939	114.5	KTI12	KTI12 chromatin associated homolog
348378	1.00	7.72e-01	0.4708	0.2900063	0.1365259	116.39	SHISAL2A	shisa like 2A
65260	1.00	9.35e-01	0.3099	0.0815481	0.0252711	214.43	COA7	cytochrome c oxidase assembly factor 7
54987	1.00	9.66e-01	0.162	-0.0426947	-0.0069159	475.75	CZIB	CXXC motif containing zinc binding protein
54432	1.00	8.37e-01	0.1766	0.2061044	0.0363926	599.86	YIPF1	Yip1 domain family member 1
115353	1.00	8.85e-01	0.2831	-0.1447858	-0.0409823	230.14	LRRC42	leucine rich repeat containing 42
9528	1.00	8.37e-01	0.1282	-0.2057429	-0.0263727	2500.05	TMEM59	transmembrane protein 59
26027	1.00	7.47e-01	0.4794	0.3232019	0.1549386	155.74	ACOT11	acyl-CoA thioesterase 11
8613	1.00	9.41e-01	0.7799	-0.0742915	-0.0579427	105.95	PLPP3	phospholipid phosphatase 3
3725	1.00	9.04e-01	0.4484	-0.1208075	-0.0541746	155440.17	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
4774	1.00	8.50e-01	0.1666	-0.1891132	-0.0315102	368.99	NFIA	nuclear factor I A
83941	1.00	8.73e-01	0.3082	0.160319	0.0494151	255.75	TM2D1	TM2 domain containing 1
85440	1.00	7.64e-01	0.1808	-0.2999022	-0.054219	614.32	DOCK7	dedicator of cytokinesis 7
55225	1.00	8.67e-01	0.2378	-0.167777	-0.039896	210.24	RAVER2	ribonucleoprotein, PTB binding 2
3953	1.00	7.86e-01	0.3694	0.2713406	0.1002345	411.21	LEPR	leptin receptor
26135	1.00	9.78e-01	0.1254	-0.0278573	-0.0034945	3161.07	SERBP1	SERPINE1 mRNA binding protein 1
1647	1.00	8.61e-01	0.3627	-0.1754565	-0.0636382	1491.29	GADD45A	growth arrest and DNA damage inducible alpha
79971	1.00	8.06e-01	0.3071	0.2461768	0.0756056	861.92	WLS	Wnt ligand secretion mediator
55631	1.00	8.05e-01	0.2173	0.2469979	0.0536663	286.59	LRRC40	leucine rich repeat containing 40
9295	1.00	8.07e-01	0.1224	-0.2446976	-0.029949	6746.02	SRSF11	serine and arginine rich splicing factor 11
11147	1.00	7.68e-01	0.3906	-0.2953662	-0.1153738	104.32	HHLA3	HERV-H LTR-associating 3
100132618	1.00	7.74e-01	0.2676	0.2870808	0.0768189	119.89	ZRANB2-AS1	ZRANB2 antisense RNA 1
374986	1.00	8.24e-01	0.1965	-0.2223252	-0.0436847	283.1	MIGA1	mitoguardin 1
10561	1.00	8.86e-01	0.271	0.1429415	0.0387314	1699.57	IFI44	interferon induced protein 44
64123	1.00	8.61e-01	0.5433	-0.1756616	-0.0954331	220.61	ADGRL4	adhesion G protein-coupled receptor L4
23266	1.00	8.93e-01	0.6648	0.1346177	0.0894979	212.96	ADGRL2	adhesion G protein-coupled receptor L2
1486	1.00	9.43e-01	0.1658	-0.0721102	-0.0119556	1091.83	CTBS	chitobiase
255231	1.00	8.19e-01	0.9861	-0.2287942	-0.2256246	178.86	MCOLN2	mucolipin TRP cation channel 2
23576	1.00	9.67e-01	1.0255	0.0410863	0.0421339	150.54	DDAH1	dimethylarginine dimethylaminohydrolase 1
57489	1.00	9.13e-01	0.2886	-0.109687	-0.0316513	513.09	ODF2L	outer dense fiber of sperm tails 2 like
9403	1.00	7.53e-01	0.1369	0.3153306	0.0431834	1956.03	SELENOF	selenoprotein F
5586	1.00	8.55e-01	0.1424	0.1824593	0.0259749	2753.06	PKN2	protein kinase N2
2635	1.00	9.11e-01	0.2928	-0.1118052	-0.0327382	467.76	GBP3	guanylate binding protein 3
105378841	1.00	7.80e-01	0.4141	-0.27897	-0.1155108	382.42	LOC105378841	uncharacterized LOC105378841
2634	1.00	8.94e-01	0.2976	-0.1326805	-0.0394858	3008.01	GBP2	guanylate binding protein 2
112268267	1.00	9.24e-01	0.3476	0.0953657	0.0331491	1688.74	LOC112268267	uncharacterized LOC112268267
492303	1.00	9.62e-01	0.5864	-0.0470536	-0.0275942	125.71	GEMIN8P4	gem nuclear organelle associated protein 8 pseudogene 4
284695	1.00	9.19e-01	0.1497	-0.1015961	-0.0152055	1042.7	ZNF326	zinc finger protein 326
84146	1.00	8.72e-01	0.12	-0.1617179	-0.019402	1028.35	ZNF644	zinc finger protein 644
7049	1.00	9.64e-01	0.7078	-0.0453657	-0.0321104	145.31	TGFBR3	transforming growth factor beta receptor 3
11146	1.00	9.11e-01	0.318	-0.1121618	-0.0356658	136.51	GLMN	glomulin, FKBP associated protein
50999	1.00	7.89e-01	0.2282	0.2678639	0.0611195	3270.52	TMED5	transmembrane p24 trafficking protein 5
343099	1.00	7.69e-01	0.2045	0.2937908	0.06009	417.9	CCDC18	coiled-coil domain containing 18
100131564	1.00	8.25e-01	0.3268	-0.2212935	-0.0723199	788.24	CCDC18-AS1	CCDC18 antisense RNA 1
1266	1.00	8.08e-01	0.4323	-0.2425858	-0.1048813	462.16	CNN3	calponin 3
2135	1.00	9.43e-01	0.2308	-0.0716268	-0.0165315	318.25	EXTL2	exostosin like glycosyltransferase 2
148867	1.00	9.76e-01	0.1879	0.0305396	0.005738	430.41	SLC30A7	solute carrier family 30 member 7
51611	1.00	7.95e-01	0.1684	0.2601927	0.0438115	504.44	DPH5	diphthamide biosynthesis 5
1901	1.00	8.59e-01	0.4908	0.1773306	0.0870416	429.98	S1PR1	sphingosine-1-phosphate receptor 1
55599	1.00	7.49e-01	0.2223	0.3198191	0.0710884	656.9	RNPC3	RNA binding region (RNP1, RRM) containing 3
280	1.00	8.71e-01	0.23	0.1628185	0.0374495	928.52	AMY2B	amylase alpha 2B
113802	1.00	7.73e-01	0.3522	0.2889238	0.101769	265.88	HENMT1	HEN methyltransferase 1
23155	1.00	7.91e-01	0.1941	-0.2646852	-0.0513703	510.33	CLCC1	chloride channel CLIC like 1
6884	1.00	9.04e-01	0.3429	-0.1210513	-0.0415137	288.94	TAF13	TATA-box binding protein associated factor 13
6301	1.00	9.49e-01	0.1718	-0.0643353	-0.0110557	1581.17	SARS1	seryl-tRNA synthetase 1
5686	1.00	9.76e-01	0.2653	-0.029649	-0.0078652	584.74	PSMA5	proteasome 20S subunit alpha 5
2773	1.00	7.59e-01	0.1507	-0.3061686	-0.0461516	1975.6	GNAI3	G protein subunit alpha i3
64783	1.00	8.39e-01	0.2845	0.2033407	0.0578602	709.8	RBM15	RNA binding motif protein 15
79961	1.00	7.77e-01	0.2644	0.2837781	0.0750377	423.17	DENND2D	DENN domain containing 2D
128344	1.00	7.67e-01	1.5	0.296084	0.4441307	141.16	PIFO	primary cilia formation
100129269	1.00	8.70e-01	0.4424	-0.1637998	-0.0724692	199.86	LINC01160	long intergenic non-protein coding RNA 1160
55924	1.00	9.43e-01	0.2283	0.0717832	0.0163895	210.73	INKA2	inka box actin regulator 2
11218	1.00	8.51e-01	0.2638	-0.188264	-0.0496546	962.49	DDX20	DEAD-box helicase 20
7482	1.00	7.94e-01	0.1666	0.2607057	0.0434431	671.77	WNT2B	Wnt family member 2B
4343	1.00	8.26e-01	0.1035	-0.2198306	-0.0227491	2186.72	MOV10	Mov10 RISC complex RNA helicase
333926	1.00	8.46e-01	0.5099	-0.1937295	-0.0987796	131.32	PPM1J	protein phosphatase, Mg2+/Mn2+ dependent 1J
100996702	1.00	9.78e-01	0.4418	-0.0276708	-0.0122263	139.54	LINC01356	long intergenic non-protein coding RNA 1356
9860	1.00	7.90e-01	0.1606	-0.2662374	-0.0427629	802.71	LRIG2	leucine rich repeats and immunoglobulin like domains 2
476	1.00	9.95e-01	0.1695	0.0066793	0.0011323	7249.82	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1
80263	1.00	8.65e-01	0.5258	0.1698853	0.0893255	154.01	TRIM45	tripartite motif containing 45
54855	1.00	8.86e-01	0.5669	0.1427658	0.0809372	1420.2	TENT5C	terminal nucleotidyltransferase 5C
54834	1.00	9.47e-01	0.1732	-0.0665754	-0.0115333	636.48	GDAP2	ganglioside induced differentiation associated protein 2
728841	1.00	8.67e-01	0.1474	-0.167702	-0.024712	1173.51	NBPF8	NBPF member 8
100996724	1.00	9.90e-01	0.2132	-0.0127694	-0.0027229	519.79	PDE4DIPP2	PDE4DIP pseudogene 2
337875	1.00	7.92e-01	0.3768	0.2634421	0.0992757	206.34	H2BP1	H2B histone pseudogene 1
653820	1.00	8.11e-01	0.4039	-0.2395641	-0.0967674	431.59	FAM72B	family with sequence similarity 72 member B
554282	1.00	9.33e-01	0.3083	-0.0838828	-0.0258626	394.52	FAM72C	family with sequence similarity 72 member C
101929780	1.00	8.37e-01	0.1387	0.2061852	0.0286014	422.54	NBPF25P	NBPF member 25, pseudogene
200035	1.00	9.14e-01	0.2653	0.1080512	0.0286651	243.2	NUDT17	nudix hydrolase 17
10401	1.00	9.63e-01	0.1966	0.0460652	0.0090583	632.02	PIAS3	protein inhibitor of activated STAT 3
8515	1.00	8.56e-01	0.356	-0.1818856	-0.0647442	274.19	ITGA10	integrin subunit alpha 10
9939	1.00	9.44e-01	0.1444	-0.070059	-0.0101149	1702.37	RBM8A	RNA binding motif protein 8A
105371260	1.00	8.83e-01	0.2791	0.1476281	0.041196	116.03	LIX1L-AS1	LIX1L antisense RNA 1
5565	1.00	9.51e-01	0.2026	-0.0620254	-0.0125662	468.55	PRKAB2	protein kinase AMP-activated non-catalytic subunit beta 2
9557	1.00	9.14e-01	0.1331	-0.1077606	-0.0143465	1732.29	CHD1L	chromodomain helicase DNA binding protein 1 like
2330	1.00	8.59e-01	0.2085	0.177234	0.0369568	450.34	FMO5	flavin containing dimethylaniline monoxygenase 5
51205	1.00	8.56e-01	0.307	-0.1815289	-0.055737	248.67	ACP6	acid phosphatase 6, lysophosphatidic
105371224	1.00	8.21e-01	0.3818	0.2267104	0.0865512	364.39	LOC105371224	uncharacterized LOC105371224
400818	1.00	8.48e-01	0.1332	-0.1912122	-0.0254636	774.76	NBPF9	NBPF member 9
51027	1.00	9.84e-01	0.5114	-0.0205803	-0.0105252	103.57	BOLA1	bolA family member 1
11311	1.00	9.92e-01	0.221	-0.0095789	-0.0021171	754.39	VPS45	vacuolar protein sorting 45 homolog
51177	1.00	7.62e-01	0.1464	-0.3023408	-0.0442706	3120.84	PLEKHO1	pleckstrin homology domain containing O1
23248	1.00	7.91e-01	0.1631	-0.2652674	-0.0432658	1049.1	RPRD2	regulation of nuclear pre-mRNA domain containing 2
54507	1.00	8.98e-01	0.3062	0.1280806	0.0392216	1092.94	ADAMTSL4	ADAMTS like 4
2029	1.00	8.40e-01	0.1336	0.2021852	0.0270126	1754	ENSA	endosulfine alpha
1513	1.00	9.78e-01	0.3232	0.0278863	0.0090133	175.7	CTSK	cathepsin K
9869	1.00	8.27e-01	0.1923	0.2180588	0.0419424	1298.85	SETDB1	SET domain bifurcated histone lysine methyltransferase 1
29956	1.00	9.85e-01	0.1374	0.0193359	0.002656	2665.84	CERS2	ceramide synthase 2
58497	1.00	8.64e-01	0.2433	-0.1716892	-0.041764	487.3	PRUNE1	prune exopolyphosphatase 1
149428	1.00	8.60e-01	0.5373	0.1759896	0.0945624	87.94	BNIPL	BCL2 interacting protein like
54964	1.00	7.59e-01	0.2296	0.3064869	0.0703703	274.87	C1orf56	chromosome 1 open reading frame 56
10962	1.00	9.89e-01	0.3575	0.0134388	0.0048038	308.22	MLLT11	MLLT11 transcription factor 7 cofactor
57592	1.00	9.15e-01	0.1545	-0.1063714	-0.0164386	997.83	ZNF687	zinc finger protein 687
5298	1.00	9.90e-01	0.0877	-0.0121782	-0.0010675	1741.46	PI4KB	phosphatidylinositol 4-kinase beta
8991	1.00	9.67e-01	0.5253	-0.041409	-0.0217533	609.46	SELENBP1	selenium binding protein 1
11022	1.00	9.89e-01	0.5455	0.0141483	0.0077176	215.22	TDRKH	tudor and KH domain containing
117145	1.00	7.54e-01	0.3692	0.3128504	0.1154905	130	THEM4	thioesterase superfamily member 4
6282	1.00	7.50e-01	0.23	-0.3183372	-0.0732051	2362.18	S100A11	S100 calcium binding protein A11
7062	1.00	8.25e-01	0.4528	-0.2204985	-0.0998378	291.27	TCHH	trichohyalin
26097	1.00	8.99e-01	0.1164	-0.1271449	-0.014797	1385.73	CHTOP	chromatin target of PRMT1
3608	1.00	7.57e-01	0.1737	0.3100298	0.053843	2190.14	ILF2	interleukin enhancer binding factor 2
11000	1.00	8.60e-01	0.2463	0.1763362	0.0434256	367.32	SLC27A3	solute carrier family 27 member 3
101928059	1.00	8.05e-01	0.3104	0.247384	0.0767843	148.31	LOC101928059	uncharacterized LOC101928059
9909	1.00	8.03e-01	0.1489	0.2490354	0.0370778	4951.23	DENND4B	DENN domain containing 4B
148327	1.00	7.65e-01	0.3039	-0.298494	-0.090711	141.5	CREB3L4	cAMP responsive element binding protein 3 like 4
9898	1.00	7.51e-01	0.1282	-0.3170914	-0.040649	2326.32	UBAP2L	ubiquitin associated protein 2 like
10456	1.00	9.05e-01	0.1682	0.1189887	0.0200183	968.18	HAX1	HCLS1 associated protein X-1
57198	1.00	9.64e-01	0.1972	-0.0449485	-0.0088622	539.91	ATP8B2	ATPase phospholipid transporting 8B2
1141	1.00	8.86e-01	0.1212	-0.1439018	-0.0174402	1109.64	CHRNB2	cholinergic receptor nicotinic beta 2 subunit
10654	1.00	8.45e-01	0.2294	0.1955315	0.0448487	378.22	PMVK	phosphomevalonate kinase
57326	1.00	9.47e-01	0.1718	0.0670038	0.0115107	1582.88	PBXIP1	PBX homeobox interacting protein 1
90780	1.00	9.88e-01	0.1631	0.0147119	0.0023996	931.48	PYGO2	pygopus family PHD finger 2
1163	1.00	7.91e-01	0.2975	0.2650175	0.0788532	131.55	CKS1B	CDC28 protein kinase regulatory subunit 1B
1945	1.00	9.82e-01	0.4418	0.0228297	0.0100857	96.32	EFNA4	ephrin A4
200185	1.00	8.85e-01	0.2473	-0.1441591	-0.0356491	571.76	KRTCAP2	keratinocyte associated protein 2
1196	1.00	8.09e-01	0.2261	0.2420101	0.0547176	1381.44	CLK2	CDC like kinase 2
57657	1.00	7.73e-01	0.283	-0.2881002	-0.0815339	188.27	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3
55870	1.00	9.11e-01	0.1213	0.1122029	0.0136116	1861.65	ASH1L	ASH1 like histone lysine methyltransferase
55249	1.00	8.08e-01	0.1385	0.2427884	0.0336285	1960.76	YY1AP1	YY1 associated protein 1
28956	1.00	8.90e-01	0.2754	-0.1377044	-0.0379172	355.32	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2
4000	1.00	9.54e-01	0.5539	0.0581189	0.0321896	1825.02	LMNA	lamin A/C
64218	1.00	9.60e-01	0.3467	-0.0502973	-0.0174364	526.74	SEMA4A	semaphorin 4A
11243	1.00	9.49e-01	0.2735	-0.0642604	-0.0175732	199.34	PMF1	polyamine modulated factor 1
79957	1.00	8.97e-01	0.4641	0.129704	0.060198	124.71	PAQR6	progestin and adipoQ receptor family member 6
23381	1.00	9.94e-01	0.147	0.0077665	0.0011419	1707.79	SMG5	SMG5 nonsense mediated mRNA decay factor
4209	1.00	8.99e-01	0.2606	-0.1267119	-0.033026	2183.24	MEF2D	myocyte enhancer factor 2D
128240	1.00	8.31e-01	0.2516	0.2130836	0.0536166	410.48	NAXE	NAD(P)HX epimerase
81875	1.00	8.43e-01	0.218	0.1980346	0.0431727	725.54	ISG20L2	interferon stimulated exonuclease gene 20 like 2
54935	1.00	9.44e-01	0.2654	0.0706679	0.0187578	256.96	DUSP23	dual specificity phosphatase 23
107985216	1.00	7.62e-01	0.468	-0.3032139	-0.141917	131.37	LOC107985216	uncharacterized LOC107985216
729867	1.00	9.99e-01	0.4536	-0.001498	-0.0006796	162.82	LOC729867	uncharacterized LOC729867
